Drug name,Drug ID,Drug target,Target Pathway,Feature Name,n_feature_pos,n_feature_neg,ic50_effect_size,log_ic50_mean_pos,log_ic50_mean_neg,log_max_conc_tested,log_max_conc_tested_2,feature_ic50_t_pval,feature_delta_mean_ic50,feature_pos_ic50_var,feature_neg_ic50_var,feature_pval,tissue_pval,msi_pval,fdr,Tissue Type,Screening Set
"Erlotinib","1168","EGFR","EGFR signaling","BRCA2_mut","6","44",".3267852685930776","3.7065429054389534","3.2699080903012301","","",".29514955767198525",".43663481513772329",".81888566219816383","1.3838070605060959",".45638121592869108","","","52.813839674624717","BRCA","GDSC2"
"Erlotinib","1168","EGFR","EGFR signaling","CDH1_mut","5","45",".20753959275052639","3.5728345229311222","3.2944675731384945","","",".67811506867069604",".27836694979262777","1.3400106240332637","1.3413861131730838",".66172653506450851","","","52.813839674624717","BRCA","GDSC2"
"Erlotinib","1168","EGFR","EGFR signaling","MACF1_mut","3","47",".31249747637943054","3.7159666426555185","3.2971768825089645","","",".62122077684887178",".418789760146554","1.2345241293869584","1.3445417890985767",".60215678074119627","","","52.813839674624717","BRCA","GDSC2"
"Erlotinib","1168","EGFR","EGFR signaling","NF1_mut","4","46",".39289094969643923","2.8393601225893863","3.3642994112071811","","",".60174419330647155","-.52493928861779482","1.781900414968197","1.3009532651613349",".45471344029473793","","","52.813839674624717","BRCA","GDSC2"
"Erlotinib","1168","EGFR","EGFR signaling","PIK3CA_mut","16","34",".011627171231575735","3.3116783093518158","3.3273047193017296","","",".96616675066548541","-.015626409949913711","1.0743590662541538","1.4500238015743461",".96956606430615033","","","59.361187610580643","BRCA","GDSC2"
"Erlotinib","1168","EGFR","EGFR signaling","POLR2B_mut","3","47",".32812876415474901","2.9090715387122814","3.3486808253138514","","",".10260585863919226","-.43960928660156995",".26277127480561835","1.367464054734268",".58417451275851862","","","52.813839674624717","BRCA","GDSC2"
"Erlotinib","1168","EGFR","EGFR signaling","PTEN_mut","10","40",".12274861750827835","3.4541159125916607","3.289351356999282","","",".72674880950697252",".16476455559237868","1.2961394731898412","1.3527196625404441",".72996962665308784","","","52.813839674624717","BRCA","GDSC2"
"Erlotinib","1168","EGFR","EGFR signaling","TP53_mut","38","12",".32536532084347713","3.2183960322222669","3.651347015120145","","",".43927501293676585","-.43295098289787814","1.1703321493479932","1.7661867363985895",".3307402649811032","","","52.813839674624717","BRCA","GDSC2"
"Erlotinib","1168","EGFR","EGFR signaling","cnaBRCA5","6","44",".25179311454150133","3.0255416471402388","3.3627718982510548","","",".64673448902044095","-.33723025111081606","1.6426190722294944","1.299460483091333",".56557999591828212","","","52.813839674624717","BRCA","GDSC2"
"Erlotinib","1168","EGFR","EGFR signaling","cnaBRCA7","4","46",".294073359033799","3.6847144242131078","3.2907903415007711","","",".44592594417400266",".3939240827123367",".85302554252152574","1.3658301466352682",".57529192168231469","","","52.813839674624717","BRCA","GDSC2"
"Erlotinib","1168","EGFR","EGFR signaling","cnaBRCA8","4","46",".7101149951030219","4.1838365747389519","3.2473884153680865","","",".35620410887632475",".93644815937086534","1.707434133203924","1.2886515801722294",".17948166446031411","","","44.870416115078541","BRCA","GDSC2"
"Erlotinib","1168","EGFR","EGFR signaling","cnaBRCA9","4","46","1.041633058960834","2.0848094021910337","3.4299125173287761","","",".10501077815143127","-1.3451031151377424","1.1933794419480195","1.2976084783041777",".05137746333152645","","","19.266548749322425","BRCA","GDSC2"
"Erlotinib","1168","EGFR","EGFR signaling","cnaBRCA10","5","45","1.2549678064474217","4.7392785589478246","3.1648626802477495","","",".087494722248964971","1.574415878700075","1.570418510571423","1.2217885018028547",".010531408676544896","","","19.266548749322425","BRCA","GDSC2"
"Erlotinib","1168","EGFR","EGFR signaling","cnaBRCA12","10","40",".023257346593892315","3.3473090100245186","3.316053082641067","","",".95451181466632862",".03125592738345162","1.5710433474100622","1.2858174627046861",".94782483934677131","","","59.239052459173216","BRCA","GDSC2"
"Erlotinib","1168","EGFR","EGFR signaling","cnaBRCA13","11","39",".77374794879908282","4.0932239611480945","3.1048653803399704","","",".044310740825447448",".98835858080812411","1.3385616417723565","1.2607670690186692",".027970341172763105","","","19.266548749322425","BRCA","GDSC2"
"Erlotinib","1168","EGFR","EGFR signaling","cnaBRCA14","22","28",".27602074330595433","3.1165654384571115","3.4839562057082647","","",".35829528205790817","-.36739076725115316","1.5677954666859963","1.1125647122619706",".33748717816846874","","","52.813839674624717","BRCA","GDSC2"
"Erlotinib","1168","EGFR","EGFR signaling","cnaBRCA15","23","27",".11040158805531125","3.2423066376725855","3.3904503977562372","","",".70588659734320136","-.14814376008365171","1.5402569143894524","1.1475049721948243",".69893955509550021","","","52.813839674624717","BRCA","GDSC2"
"Erlotinib","1168","EGFR","EGFR signaling","cnaBRCA16","17","33",".093283827707923941","3.2396432308894174","3.364887226689933","","",".78571408032329582","-.1252439958005156","1.6949925765086038","1.1257934796247893",".75603986106694798","","","52.813839674624717","BRCA","GDSC2"
"Erlotinib","1168","EGFR","EGFR signaling","cnaBRCA17","10","40",".32325531109979849","3.6668748887260163","3.2361616129656925","","",".2796559865296821",".43071327576032381","1.004478652044122","1.3972155271069489",".36512724102966609","","","52.813839674624717","BRCA","GDSC2"
"Erlotinib","1168","EGFR","EGFR signaling","cnaBRCA18","16","34",".29465465828855197","3.5889791903842454","3.1968101870511743","","",".30814257539614992",".39216900333307114","1.1761233853227082","1.3956517553088581",".33596587165122516","","","52.813839674624717","BRCA","GDSC2"
"Erlotinib","1168","EGFR","EGFR signaling","cnaBRCA19","4","46",".25665919485369665","3.0057541005705382","3.3498303696436018","","",".57903311878177322","-.34407626907306366","1.0661340096990788","1.3569209493473291",".6247110512208931","","","52.813839674624717","BRCA","GDSC2"
"Erlotinib","1168","EGFR","EGFR signaling","cnaBRCA20","3","47",".42001033477808125","2.7944175978339261","3.3559991619656619","","",".27512654613087811","-.56158156413173588",".65737894015435605","1.3589277838535387",".48402167827918907","","","52.813839674624717","BRCA","GDSC2"
"Erlotinib","1168","EGFR","EGFR signaling","cnaBRCA22","18","32",".4973315113348864","3.7379235663286261","3.0885184128741434","","",".084543925936823416",".64940515345448269","1.1673671315176344","1.3757832680178255",".097899529546236957","","","29.369858863871094","BRCA","GDSC2"
"Erlotinib","1168","EGFR","EGFR signaling","cnaBRCA25","5","45",".28294382409244773","3.6632700871828119","3.2844191771105291","","",".50702552230748121",".37885091007228278","1.1041278890385449","1.3582983670396149",".55118668137305105","","","52.813839674624717","BRCA","GDSC2"
"Erlotinib","1168","EGFR","EGFR signaling","cnaBRCA26","15","35",".21886639391457458","3.117468711581691","3.4100909352046429","","",".44322240749598618","-.29262222362295187","1.1296367449677531","1.413557731075199",".48162607147938763","","","52.813839674624717","BRCA","GDSC2"
"Erlotinib","1168","EGFR","EGFR signaling","cnaBRCA27","10","40",".14901266810960478","3.4822242908956667","3.2823242624232805","","",".64785773222168452",".19990002847238619","1.1700301832684863","1.3780395752616226",".67529235407883026","","","52.813839674624717","BRCA","GDSC2"
"Erlotinib","1168","EGFR","EGFR signaling","cnaBRCA28","4","46",".1793314204338054","3.5437673196743122","3.3030466114606662","","",".73891703472736003",".240720708213646","1.276970129909706","1.3465671951620906",".73233580869369908","","","52.813839674624717","BRCA","GDSC2"
"Erlotinib","1168","EGFR","EGFR signaling","cnaBRCA29","7","43",".29041711210164484","3.6562128289146694","3.2679470605461676","","",".49626728113388696",".3882657683685018","1.3372708161647624","1.3368750818281547",".47956870367181226","","","52.813839674624717","BRCA","GDSC2"
"Erlotinib","1168","EGFR","EGFR signaling","cnaBRCA30","6","44",".41707090284206005","3.8109213609071051","3.2556746645555732","","",".59917275668584558",".5552466963515319","2.3979541447996415","1.1444751721455895",".34268578359525181","","","52.813839674624717","BRCA","GDSC2"
"Erlotinib","1168","EGFR","EGFR signaling","cnaBRCA31","16","34",".16667876938717491","3.1704531958739968","3.3937635962324681","","",".63930353677262075","-.22331040035847138","1.7110278648138812","1.1314289907291257",".58501445005899488","","","52.813839674624717","BRCA","GDSC2"
"Erlotinib","1168","EGFR","EGFR signaling","cnaBRCA32","9","41",".11643692431084525","3.4504913348782571","3.2941656437069162","","",".70942556317859884",".15632569117134087","1.0479080566670866","1.3940579691971606",".75313540853174399","","","52.813839674624717","BRCA","GDSC2"
"Erlotinib","1168","EGFR","EGFR signaling","cnaBRCA33","6","44",".88386237336365181","2.3191735659610777","3.4590948184118506","","",".0014800696843618776","-1.1399212524507729",".53358968550153696","1.3504229811673225",".047817321389136754","","","19.266548749322425","BRCA","GDSC2"
"Erlotinib","1168","EGFR","EGFR signaling","cnaBRCA34","5","45",".093211233935654156","3.2096037883804058","3.3348265436441293","","",".82490109504317122","-.12522275526372351","1.1171290109058878","1.3621396385534124",".84409062279384039","","","55.085962469011861","BRCA","GDSC2"
"Erlotinib","1168","EGFR","EGFR signaling","cnaBRCA36","10","40",".54232159479468423","3.8916119600383814","3.1799773451376008","","",".16670290301780322",".71163461490078062","1.3947080623895063","1.2924123716042533",".13161555164631522","","","35.895150448995075","BRCA","GDSC2"
"Erlotinib","1168","EGFR","EGFR signaling","cnaBRCA38","4","46",".49646613481689","3.9304451219706871","3.2694224547392423","","",".39065700092160499",".66102266723144476","1.2970988814387832","1.3337146915092908",".34567211231183026","","","52.813839674624717","BRCA","GDSC2"
"Erlotinib","1168","EGFR","EGFR signaling","cnaBRCA39","7","43",".16773723755208994","3.5158371836048041","3.2907989097826564","","",".74774083412991377",".22503827382214769","1.7042523959689984","1.2814558502678817",".68249767531854844","","","52.813839674624717","BRCA","GDSC2"
"Erlotinib","1168","EGFR","EGFR signaling","cnaBRCA42","3","47",".24649761481662733","3.6331598005292052","3.3024624256234096","","",".67673731424717221",".33069737490579554","1.1632261661294976","1.3488042857241069",".68076197567832386","","","52.813839674624717","BRCA","GDSC2"
"Erlotinib","1168","EGFR","EGFR signaling","cnaBRCA47","7","43",".88276387716496063","2.34846719315088","3.4808358849728296","","",".044261932121102389","-1.1323686918219495","1.160896011873173","1.299229350355966",".035315046203535067","","","19.266548749322425","BRCA","GDSC2"
"Erlotinib","1168","EGFR","EGFR signaling","cnaBRCA48","5","45",".14526322408274689","3.1467704339828719","3.3418080274660773","","",".81377695280697682","-.19503759348320537","1.6921262541282243","1.3062507249657769",".75930163655806948","","","52.813839674624717","BRCA","GDSC2"
"Erlotinib","1168","EGFR","EGFR signaling","cnaBRCA57","5","45",".13575438620544419","3.486368280460268","3.3040749334130339","","",".71776467483961759",".1822933470472341",".97301677014278865","1.3715001754696632",".77460298189449561","","","52.813839674624717","BRCA","GDSC2"
"Erlotinib","1168","EGFR","EGFR signaling","cnaBRCA58","10","40",".60024214996759839","2.6954805521123406","3.4790101971191119","","",".20143715720949645","-.78352964500677125","1.7266189344641478","1.1870981583732725",".096031833320705334","","","29.369858863871094","BRCA","GDSC2"
"Erlotinib","1168","EGFR","EGFR signaling","cnaBRCA60","3","47",".60131283149381942","4.0740234823431392","3.2743221906140096","","",".24646339041114484",".79970129172912952",".87117706623441704","1.3463299079351883",".31766596678186509","","","52.813839674624717","BRCA","GDSC2"
"Erlotinib","1168","EGFR","EGFR signaling","cnaBRCA61","3","47",".43332754101842386","3.8667487115292931","3.2875524951340429","","",".57865927635859282",".57919621639525021","1.5140099466601051","1.3283748888515765",".47034387017046442","","","52.813839674624717","BRCA","GDSC2"
